submission_id,submitted_at,enumerator_id,site_id,province,territory,beneficiary_uid,hh_size,sex_head,age_head,item_kit_type,qty,distribution_date
SUB0806,2025-01-04,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0806,1,Male,69,NFI_KIT_A,1,2025-01-04
SUB0807,2025-05-29,EN005,SITE_GOM,North Kivu,Goma,BEN0807,2,Male,50,NFI_KIT_A,1,2025-05-29
SUB0808,2025-03-13,EN003,SITE_MAS,North Kivu,Masisi,BEN0808,7,Male,53,NFI_KIT_B,1,2025-03-13
SUB0809,2025-02-11,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0809,8,Male,27,NFI_KIT_A,1,2025-02-11
SUB0810,2025-03-21,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0810,6,Male,44,NFI_KIT_B,1,2025-03-21
SUB0811,2025-04-18,EN001,SITE_GOM,North Kivu,Goma,BEN0811,3,Female,54,NFI_KIT_B,1,2025-04-18
SUB0812,2025-01-24,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0812,4,Female,21,NFI_KIT_B,1,2025-01-24
SUB0813,2025-03-28,EN003,SITE_GOM,North Kivu,Goma,BEN0813,5,Male,26,NFI_KIT_B,1,2025-03-28
SUB0814,2025-04-21,EN002,SITE_MAS,North Kivu,Masisi,BEN0814,5,Female,53,NFI_KIT_A,1,2025-04-21
SUB0815,2025-02-07,EN001,SITE_MAS,North Kivu,Masisi,BEN0815,4,Female,41,NFI_KIT_B,1,2025-02-07
SUB0816,2025-01-05,EN004,SITE_MAS,North Kivu,Masisi,BEN0816,1,Female,61,NFI_KIT_B,1,2025-01-05
SUB0817,2025-06-29,EN003,SITE_MAS,North Kivu,Masisi,BEN0817,7,Male,36,NFI_KIT_B,1,2025-06-29
SUB0818,2025-02-03,EN003,SITE_MAS,North Kivu,Masisi,BEN0818,5,Female,32,NFI_KIT_B,1,2025-02-03
SUB0819,2025-01-17,EN005,SITE_MAS,North Kivu,Masisi,BEN0819,5,Male,30,NFI_KIT_A,1,2025-01-17
SUB0820,2025-06-13,EN002,SITE_NYI,North Kivu,Nyiragongo,BEN0820,7,Female,28,NFI_KIT_B,1,2025-06-13
SUB0821,2025-02-28,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0821,5,Male,37,NFI_KIT_B,1,2025-02-28
SUB0822,2025-02-12,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0822,6,Male,40,NFI_KIT_B,1,2025-02-12
SUB0823,2025-06-19,EN005,SITE_GOM,North Kivu,Goma,BEN0823,2,Female,32,NFI_KIT_B,1,2025-06-19
SUB0824,2025-03-10,EN002,SITE_GOM,North Kivu,Goma,BEN0824,7,Female,24,NFI_KIT_A,1,2025-03-10
SUB0825,2025-05-01,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0825,5,Male,44,NFI_KIT_A,1,2025-05-01
SUB0826,2025-03-28,EN005,SITE_GOM,North Kivu,Goma,BEN0826,9,Female,68,NFI_KIT_A,1,2025-03-28
SUB0827,2025-02-28,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0827,7,Female,29,NFI_KIT_B,1,2025-02-28
SUB0828,2025-02-12,EN002,SITE_MAS,North Kivu,Masisi,BEN0828,8,Female,43,NFI_KIT_B,1,2025-02-12
SUB0829,2025-02-11,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0829,2,Female,22,NFI_KIT_B,1,2025-02-11
SUB0830,2025-06-08,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0830,6,Female,40,NFI_KIT_B,1,2025-06-08
SUB0831,2025-06-16,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0831,5,Female,38,NFI_KIT_A,1,2025-06-16
SUB0832,2025-03-03,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0832,8,Male,55,NFI_KIT_A,1,2025-03-03
SUB0833,2025-02-25,EN003,SITE_MAS,North Kivu,Masisi,BEN0833,5,Female,47,NFI_KIT_B,1,2025-02-25
SUB0834,2025-06-10,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0834,2,Male,68,NFI_KIT_B,1,2025-06-10
SUB0835,2025-01-02,EN002,SITE_MAS,North Kivu,Masisi,BEN0835,3,Female,40,NFI_KIT_B,1,2025-01-02
SUB0836,2025-02-18,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0836,3,Female,68,NFI_KIT_B,1,2025-02-18
SUB0837,2025-02-28,EN005,SITE_RUT,North Kivu,Rutshuru,BEN0837,10,Male,18,NFI_KIT_B,1,2025-02-28
SUB0838,2025-04-30,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0838,3,Female,25,NFI_KIT_B,1,2025-04-30
SUB0839,2025-03-24,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0839,3,Male,27,NFI_KIT_B,1,2025-03-24
SUB0840,2025-03-31,EN002,SITE_MAS,North Kivu,Masisi,BEN0840,8,Female,35,NFI_KIT_A,1,2025-03-31
SUB0841,2025-06-29,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0841,5,Male,20,NFI_KIT_B,1,2025-06-29
SUB0842,2025-03-22,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0842,5,Male,59,NFI_KIT_A,1,2025-03-22
SUB0843,2025-01-06,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0843,6,Female,60,NFI_KIT_B,1,2025-01-06
SUB0844,2025-05-31,EN002,SITE_MAS,North Kivu,Masisi,BEN0844,4,Female,62,NFI_KIT_A,1,2025-05-31
SUB0845,2025-02-07,EN003,SITE_GOM,North Kivu,Goma,BEN0845,9,Male,20,NFI_KIT_A,1,2025-02-07
SUB0846,2025-01-31,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0846,1,Female,54,NFI_KIT_A,1,2025-01-31
SUB0847,2025-04-25,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0847,5,Male,36,NFI_KIT_A,1,2025-04-25
SUB0848,2025-02-14,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0848,10,Male,57,NFI_KIT_B,1,2025-02-14
SUB0849,2025-02-06,EN003,SITE_GOM,North Kivu,Goma,BEN0849,1,Male,58,NFI_KIT_B,1,2025-02-06
SUB0850,2025-04-19,EN002,SITE_MAS,North Kivu,Masisi,BEN0850,7,Male,39,NFI_KIT_A,1,2025-04-19
SUB0851,2025-04-25,EN005,SITE_GOM,North Kivu,Goma,BEN0851,2,Male,21,NFI_KIT_B,1,2025-04-25
SUB0852,2025-02-11,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0852,8,Male,48,NFI_KIT_A,1,2025-02-11
SUB0853,2025-01-06,EN002,SITE_MAS,North Kivu,Masisi,BEN0853,2,Male,26,NFI_KIT_A,1,2025-01-06
SUB0854,2025-02-05,EN003,SITE_GOM,North Kivu,Goma,BEN0854,4,Female,33,NFI_KIT_B,1,2025-02-05
SUB0855,2025-05-19,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0855,8,Female,62,NFI_KIT_B,1,2025-05-19
SUB0856,2025-04-13,EN005,SITE_GOM,North Kivu,Goma,BEN0856,1,Male,52,NFI_KIT_B,1,2025-04-13
SUB0857,2025-05-11,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0857,9,Female,68,NFI_KIT_A,1,2025-05-11
SUB0858,2025-05-07,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0858,2,Female,41,NFI_KIT_B,1,2025-05-07
SUB0859,2025-03-30,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0859,6,Male,39,NFI_KIT_A,1,2025-03-30
SUB0860,2025-05-18,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0860,6,Male,41,NFI_KIT_A,1,2025-05-18
SUB0861,2025-04-17,EN003,SITE_GOM,North Kivu,Goma,BEN0861,5,Female,54,NFI_KIT_B,1,2025-04-17
SUB0862,2025-03-12,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0862,2,Male,25,NFI_KIT_B,1,2025-03-12
SUB0863,2025-04-10,EN003,SITE_MAS,North Kivu,Masisi,BEN0863,9,Male,25,NFI_KIT_B,1,2025-04-10
SUB0864,2025-03-29,EN003,SITE_MAS,North Kivu,Masisi,BEN0864,6,Female,67,NFI_KIT_A,1,2025-03-29
SUB0865,2025-03-09,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0865,1,Male,45,NFI_KIT_B,1,2025-03-09
SUB0866,2025-04-09,EN002,SITE_MAS,North Kivu,Masisi,BEN0866,9,Female,56,NFI_KIT_A,1,2025-04-09
SUB0867,2025-04-02,EN001,SITE_MAS,North Kivu,Masisi,BEN0867,8,Female,47,NFI_KIT_A,1,2025-04-02
SUB0868,2025-02-16,EN002,SITE_NYI,North Kivu,Nyiragongo,BEN0868,5,Male,70,NFI_KIT_A,1,2025-02-16
SUB0869,2025-03-20,EN003,SITE_MAS,North Kivu,Masisi,BEN0869,7,Male,43,NFI_KIT_B,1,2025-03-20
SUB0870,2025-01-10,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0870,2,Female,40,NFI_KIT_B,1,2025-01-10
SUB0871,2025-03-23,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0871,2,Male,52,NFI_KIT_B,1,2025-03-23
SUB0872,2025-03-24,EN001,SITE_MAS,North Kivu,Masisi,BEN0872,1,Male,61,NFI_KIT_A,1,2025-03-24
SUB0873,2025-02-11,EN004,SITE_MAS,North Kivu,Masisi,BEN0873,8,Male,60,NFI_KIT_B,1,2025-02-11
SUB0874,2025-06-03,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0874,6,Female,51,NFI_KIT_B,1,2025-06-03
SUB0875,2025-06-29,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0875,6,Female,33,NFI_KIT_A,1,2025-06-29
SUB0876,2025-04-30,EN002,SITE_NYI,North Kivu,Nyiragongo,BEN0876,2,Female,49,NFI_KIT_B,1,2025-04-30
SUB0877,2025-03-01,EN004,SITE_GOM,North Kivu,Goma,BEN0877,8,Male,42,NFI_KIT_B,1,2025-03-01
SUB0878,2025-04-29,EN003,SITE_MAS,North Kivu,Masisi,BEN0878,2,Female,64,NFI_KIT_B,1,2025-04-29
SUB0879,2025-06-28,EN005,SITE_GOM,North Kivu,Goma,BEN0879,3,Male,29,NFI_KIT_B,1,2025-06-28
SUB0880,2025-04-13,EN005,SITE_MAS,North Kivu,Masisi,BEN0880,3,Female,36,NFI_KIT_B,1,2025-04-13
SUB0881,2025-06-08,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0881,7,Male,59,NFI_KIT_B,1,2025-06-08
SUB0882,2025-01-18,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0882,3,Male,27,NFI_KIT_B,1,2025-01-18
SUB0883,2025-05-16,EN002,SITE_MAS,North Kivu,Masisi,BEN0883,7,Male,40,NFI_KIT_B,1,2025-05-16
SUB0884,2025-04-07,EN005,SITE_MAS,North Kivu,Masisi,BEN0884,1,Male,48,NFI_KIT_A,1,2025-04-07
SUB0885,2025-03-08,EN003,SITE_GOM,North Kivu,Goma,BEN0885,3,Female,52,NFI_KIT_A,1,2025-03-08
SUB0886,2025-02-18,EN003,SITE_GOM,North Kivu,Goma,BEN0886,8,Male,49,NFI_KIT_A,1,2025-02-18
SUB0887,2025-05-25,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0887,9,Female,32,NFI_KIT_A,1,2025-05-25
SUB0888,2025-03-28,EN005,SITE_RUT,North Kivu,Rutshuru,BEN0888,4,Female,46,NFI_KIT_A,1,2025-03-28
SUB0889,2025-05-31,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0889,3,Male,47,NFI_KIT_B,1,2025-05-31
SUB0890,2025-06-29,EN004,SITE_MAS,North Kivu,Masisi,BEN0890,1,Male,62,NFI_KIT_B,1,2025-06-29
SUB0891,2025-05-17,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0891,4,Female,60,NFI_KIT_A,1,2025-05-17
SUB0892,2025-02-05,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0892,10,Female,24,NFI_KIT_B,1,2025-02-05
SUB0893,2025-03-11,EN003,SITE_GOM,North Kivu,Goma,BEN0893,8,Male,54,NFI_KIT_B,1,2025-03-11
SUB0894,2025-03-08,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0894,1,Male,65,NFI_KIT_B,1,2025-03-08
SUB0895,2025-04-22,EN003,SITE_GOM,North Kivu,Goma,BEN0895,5,Male,31,NFI_KIT_A,1,2025-04-22
SUB0896,2025-04-30,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0896,10,Female,21,NFI_KIT_B,1,2025-04-30
SUB0897,2025-06-03,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0897,1,Female,70,NFI_KIT_B,1,2025-06-03
SUB0898,2025-05-09,EN001,SITE_GOM,North Kivu,Goma,BEN0898,8,Female,47,NFI_KIT_B,1,2025-05-09
SUB0899,2025-01-25,EN004,SITE_MAS,North Kivu,Masisi,BEN0899,10,Female,61,NFI_KIT_A,1,2025-01-25
SUB0900,2025-02-10,EN002,SITE_NYI,North Kivu,Nyiragongo,BEN0900,8,Female,38,NFI_KIT_B,1,2025-02-10
SUB0901,2025-02-16,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0901,6,Female,46,NFI_KIT_B,1,2025-02-16
SUB0902,2025-03-19,EN004,SITE_MAS,North Kivu,Masisi,BEN0902,4,Male,60,NFI_KIT_A,1,2025-03-19
SUB0903,2025-04-29,EN004,SITE_MAS,North Kivu,Masisi,BEN0903,10,Male,31,NFI_KIT_A,1,2025-04-29
SUB0904,2025-06-08,EN003,SITE_MAS,North Kivu,Masisi,BEN0904,4,Male,62,NFI_KIT_B,1,2025-06-08
SUB0905,2025-02-24,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0905,9,Female,64,NFI_KIT_A,1,2025-02-24
SUB0906,2025-04-21,EN005,SITE_MAS,North Kivu,Masisi,BEN0906,10,Female,29,NFI_KIT_A,1,2025-04-21
SUB0907,2025-05-12,EN001,SITE_GOM,North Kivu,Goma,BEN0907,3,Male,63,NFI_KIT_B,1,2025-05-12
SUB0908,2025-06-22,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0908,10,Female,45,NFI_KIT_A,1,2025-06-22
SUB0909,2025-03-16,EN001,SITE_GOM,North Kivu,Goma,BEN0909,4,Male,28,NFI_KIT_A,1,2025-03-16
SUB0910,2025-03-17,EN004,SITE_GOM,North Kivu,Goma,BEN0910,2,Male,21,NFI_KIT_B,1,2025-03-17
SUB0911,2025-03-30,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0911,10,Male,48,NFI_KIT_A,1,2025-03-30
SUB0912,2025-04-02,EN003,SITE_GOM,North Kivu,Goma,BEN0912,4,Female,42,NFI_KIT_A,1,2025-04-02
SUB0913,2025-02-11,EN001,SITE_MAS,North Kivu,Masisi,BEN0913,8,Female,60,NFI_KIT_A,1,2025-02-11
SUB0914,2025-01-09,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0914,3,Female,29,NFI_KIT_B,1,2025-01-09
SUB0915,2025-02-04,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0915,1,Male,33,NFI_KIT_A,1,2025-02-04
SUB0916,2025-03-24,EN001,SITE_MAS,North Kivu,Masisi,BEN0916,3,Male,61,NFI_KIT_A,1,2025-03-24
SUB0917,2025-02-04,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0917,2,Female,52,NFI_KIT_A,1,2025-02-04
SUB0918,2025-06-12,EN002,SITE_GOM,North Kivu,Goma,BEN0918,4,Male,32,NFI_KIT_B,1,2025-06-12
SUB0919,2025-05-19,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0919,2,Male,43,NFI_KIT_B,1,2025-05-19
SUB0920,2025-01-24,EN001,SITE_GOM,North Kivu,Goma,BEN0920,1,Male,68,NFI_KIT_B,1,2025-01-24
SUB0921,2025-03-20,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0921,4,Female,52,NFI_KIT_A,1,2025-03-20
SUB0922,2025-01-26,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0922,2,Male,61,NFI_KIT_B,1,2025-01-26
SUB0923,2025-04-28,EN004,SITE_GOM,North Kivu,Goma,BEN0923,2,Male,21,NFI_KIT_A,1,2025-04-28
SUB0924,2025-06-21,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0924,3,Female,64,NFI_KIT_B,1,2025-06-21
SUB0925,2025-02-07,EN002,SITE_GOM,North Kivu,Goma,BEN0925,1,Male,30,NFI_KIT_A,1,2025-02-07
SUB0926,2025-05-05,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0926,10,Female,42,NFI_KIT_B,1,2025-05-05
SUB0927,2025-04-10,EN003,SITE_MAS,North Kivu,Masisi,BEN0927,6,Female,56,NFI_KIT_B,1,2025-04-10
SUB0928,2025-02-24,EN003,SITE_GOM,North Kivu,Goma,BEN0928,6,Female,37,NFI_KIT_B,1,2025-02-24
SUB0929,2025-03-04,EN005,SITE_MAS,North Kivu,Masisi,BEN0929,8,Male,60,NFI_KIT_B,1,2025-03-04
SUB0930,2025-03-28,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0930,6,Male,49,NFI_KIT_B,1,2025-03-28
SUB0931,2025-01-15,EN005,SITE_RUT,North Kivu,Rutshuru,BEN0931,1,Male,19,NFI_KIT_A,1,2025-01-15
SUB0932,2025-05-06,EN002,SITE_GOM,North Kivu,Goma,BEN0932,9,Female,63,NFI_KIT_A,1,2025-05-06
SUB0933,2025-04-01,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0933,1,Female,65,NFI_KIT_B,1,2025-04-01
SUB0934,2025-04-22,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0934,2,Male,28,NFI_KIT_A,1,2025-04-22
SUB0935,2025-05-25,EN001,SITE_GOM,North Kivu,Goma,BEN0935,5,Male,46,NFI_KIT_A,1,2025-05-25
SUB0936,2025-04-27,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0936,9,Female,48,NFI_KIT_A,1,2025-04-27
SUB0937,2025-03-05,EN001,SITE_MAS,North Kivu,Masisi,BEN0937,2,Female,18,NFI_KIT_B,1,2025-03-05
SUB0938,2025-05-10,EN002,SITE_MAS,North Kivu,Masisi,BEN0938,10,Male,36,NFI_KIT_B,1,2025-05-10
SUB0939,2025-02-19,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0939,4,Male,28,NFI_KIT_B,1,2025-02-19
SUB0940,2025-05-20,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0940,5,Male,55,NFI_KIT_A,1,2025-05-20
SUB0941,2025-05-25,EN004,SITE_MAS,North Kivu,Masisi,BEN0941,7,Female,52,NFI_KIT_B,1,2025-05-25
SUB0942,2025-02-11,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0942,3,Male,30,NFI_KIT_B,1,2025-02-11
SUB0943,2025-04-07,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0943,2,Male,39,NFI_KIT_A,1,2025-04-07
SUB0944,2025-01-22,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0944,8,Female,69,NFI_KIT_A,1,2025-01-22
SUB0945,2025-03-06,EN002,SITE_MAS,North Kivu,Masisi,BEN0945,4,Female,61,NFI_KIT_B,1,2025-03-06
SUB0946,2025-05-04,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0946,1,Female,31,NFI_KIT_A,1,2025-05-04
SUB0947,2025-06-02,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0947,2,Female,58,NFI_KIT_B,1,2025-06-02
SUB0948,2025-04-06,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0948,9,Male,64,NFI_KIT_B,1,2025-04-06
SUB0949,2025-01-18,EN005,SITE_MAS,North Kivu,Masisi,BEN0949,3,Female,25,NFI_KIT_A,1,2025-01-18
SUB0950,2025-01-23,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0950,8,Male,58,NFI_KIT_A,1,2025-01-23
SUB0951,2025-01-19,EN002,SITE_MAS,North Kivu,Masisi,BEN0951,8,Male,32,NFI_KIT_B,1,2025-01-19
SUB0952,2025-02-04,EN002,SITE_GOM,North Kivu,Goma,BEN0952,3,Male,23,NFI_KIT_B,1,2025-02-04
SUB0953,2025-01-19,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0953,10,Female,37,NFI_KIT_A,1,2025-01-19
SUB0954,2025-05-17,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0954,1,Female,52,NFI_KIT_A,1,2025-05-17
SUB0955,2025-05-10,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN0955,2,Male,53,NFI_KIT_B,1,2025-05-10
SUB0956,2025-01-16,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0956,9,Male,64,NFI_KIT_A,1,2025-01-16
SUB0957,2025-01-12,EN004,SITE_MAS,North Kivu,Masisi,BEN0957,7,Male,62,NFI_KIT_A,1,2025-01-12
SUB0958,2025-01-26,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0958,10,Male,52,NFI_KIT_A,1,2025-01-26
SUB0959,2025-04-24,EN002,SITE_MAS,North Kivu,Masisi,BEN0959,10,Female,58,NFI_KIT_A,1,2025-04-24
SUB0960,2025-01-26,EN003,SITE_GOM,North Kivu,Goma,BEN0960,5,Female,69,NFI_KIT_B,1,2025-01-26
SUB0961,2025-02-01,EN004,SITE_RUT,North Kivu,Rutshuru,BEN0961,3,Female,47,NFI_KIT_B,1,2025-02-01
SUB0962,2025-03-04,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0962,8,Female,57,NFI_KIT_B,1,2025-03-04
SUB0963,2025-01-06,EN005,SITE_GOM,North Kivu,Goma,BEN0963,7,Male,21,NFI_KIT_A,1,2025-01-06
SUB0964,2025-06-24,EN002,SITE_NYI,North Kivu,Nyiragongo,BEN0964,1,Female,50,NFI_KIT_B,1,2025-06-24
SUB0965,2025-06-18,EN001,SITE_GOM,North Kivu,Goma,BEN0965,8,Male,33,NFI_KIT_A,1,2025-06-18
SUB0966,2025-04-19,EN004,SITE_GOM,North Kivu,Goma,BEN0966,9,Male,70,NFI_KIT_A,1,2025-04-19
SUB0967,2025-05-16,EN003,SITE_MAS,North Kivu,Masisi,BEN0967,8,Male,48,NFI_KIT_B,1,2025-05-16
SUB0968,2025-03-15,EN001,SITE_GOM,North Kivu,Goma,BEN0968,3,Male,63,NFI_KIT_B,1,2025-03-15
SUB0969,2025-01-27,EN004,SITE_MAS,North Kivu,Masisi,BEN0969,10,Male,59,NFI_KIT_B,1,2025-01-27
SUB0970,2025-04-07,EN004,SITE_GOM,North Kivu,Goma,BEN0970,9,Male,37,NFI_KIT_B,1,2025-04-07
SUB0971,2025-02-04,EN005,SITE_GOM,North Kivu,Goma,BEN0971,1,Male,55,NFI_KIT_A,1,2025-02-04
SUB0972,2025-01-30,EN001,SITE_GOM,North Kivu,Goma,BEN0972,4,Female,50,NFI_KIT_B,1,2025-01-30
SUB0973,2025-02-21,EN001,SITE_MAS,North Kivu,Masisi,BEN0973,7,Female,24,NFI_KIT_B,1,2025-02-21
SUB0974,2025-05-05,EN003,SITE_MAS,North Kivu,Masisi,BEN0974,10,Male,28,NFI_KIT_A,1,2025-05-05
SUB0975,2025-02-12,EN002,SITE_MAS,North Kivu,Masisi,BEN0975,5,Female,70,NFI_KIT_A,1,2025-02-12
SUB0976,2025-03-28,EN003,SITE_NYI,North Kivu,Nyiragongo,BEN0976,5,Male,59,NFI_KIT_A,1,2025-03-28
SUB0977,2025-01-19,EN004,SITE_MAS,North Kivu,Masisi,BEN0977,10,Female,47,NFI_KIT_B,1,2025-01-19
SUB0978,2025-03-19,EN003,SITE_MAS,North Kivu,Masisi,BEN0978,3,Male,68,NFI_KIT_B,1,2025-03-19
SUB0979,2025-04-04,EN002,SITE_RUT,North Kivu,Rutshuru,BEN0979,9,Female,60,NFI_KIT_A,1,2025-04-04
SUB0980,2025-04-16,EN001,SITE_RUT,North Kivu,Rutshuru,BEN0980,6,Female,34,NFI_KIT_B,1,2025-04-16
SUB0981,2025-03-19,EN004,SITE_GOM,North Kivu,Goma,BEN0981,1,Male,61,NFI_KIT_B,1,2025-03-19
SUB0982,2025-05-23,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0982,2,Female,40,NFI_KIT_B,1,2025-05-23
SUB0983,2025-05-12,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0983,7,Female,30,NFI_KIT_A,1,2025-05-12
SUB0984,2025-02-18,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0984,2,Male,44,NFI_KIT_A,1,2025-02-18
SUB0985,2025-05-22,EN002,SITE_GOM,North Kivu,Goma,BEN0985,9,Female,26,NFI_KIT_A,1,2025-05-22
SUB0986,2025-01-24,EN002,SITE_GOM,North Kivu,Goma,BEN0986,1,Male,37,NFI_KIT_B,1,2025-01-24
SUB0987,2025-02-07,EN003,SITE_MAS,North Kivu,Masisi,BEN0987,8,Female,34,NFI_KIT_A,1,2025-02-07
SUB0988,2025-01-15,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0988,10,Male,50,NFI_KIT_B,1,2025-01-15
SUB0989,2025-05-08,EN004,SITE_MAS,North Kivu,Masisi,BEN0989,6,Male,47,NFI_KIT_B,1,2025-05-08
SUB0990,2025-06-03,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0990,1,Male,70,NFI_KIT_B,1,2025-06-03
SUB0991,2025-06-28,EN003,SITE_RUT,North Kivu,Rutshuru,BEN0991,10,Female,62,NFI_KIT_A,1,2025-06-28
SUB0992,2025-02-08,EN005,SITE_RUT,North Kivu,Rutshuru,BEN0992,5,Female,45,NFI_KIT_A,1,2025-02-08
SUB0993,2025-05-05,EN004,SITE_MAS,North Kivu,Masisi,BEN0993,8,Male,39,NFI_KIT_B,1,2025-05-05
SUB0994,2025-03-11,EN004,SITE_NYI,North Kivu,Nyiragongo,BEN0994,9,Female,68,NFI_KIT_A,1,2025-03-11
SUB0995,2025-03-20,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0995,10,Male,69,NFI_KIT_B,1,2025-03-20
SUB0996,2025-03-26,EN001,SITE_GOM,North Kivu,Goma,BEN0996,9,Female,47,NFI_KIT_A,1,2025-03-26
SUB0997,2025-04-04,EN005,SITE_NYI,North Kivu,Nyiragongo,BEN0997,3,Male,30,NFI_KIT_B,1,2025-04-04
SUB0998,2025-03-20,EN002,SITE_GOM,North Kivu,Goma,BEN0998,8,Female,66,NFI_KIT_A,1,2025-03-20
SUB0999,2025-01-29,EN004,SITE_MAS,North Kivu,Masisi,BEN0999,2,Female,62,NFI_KIT_A,1,2025-01-29
SUB1000,2025-05-02,EN001,SITE_NYI,North Kivu,Nyiragongo,BEN1000,4,Female,23,NFI_KIT_B,1,2025-05-02
